"","PageName","PageNumber","area","a_weight","x_min","x_max","y_min","y_max","num_record","t0","t100","t200","t300","t400","t500","t600","t700","t800","t900","t1000","t1100","t1200","t1300","t1400","t1500","t1600","t1700","t1800","t1900","t2000","t2100","t2200","t2300","t2400","t2500","t2600","t2700","t2800","t2900","t3000","t3100","t3200","t3300","t3400","t3500","t3600","t3700","t3800","t3900","t4000","t4100","t4200","t4300","t4400","t4500","t4600","t4700","t4800","t4900","t5000","t5100","t5200","t5300","t5400","t5500","t5600","t5700","t5800","t5900","t6000","t6100","t6200","t6300","t6400","t6500","t6600","t6700","t6800","t6900","t7000","t7100","t7200","t7300","t7400","t7500","t7600","t7700","t7800","t7900","t8000","t8100","t8200","t8300","t8400","t8500","t8600","t8700","t8800","t8900","t9000","t9100","t9200","t9300","t9400","t9500","t9600","t9700","t9800","t9900","t10000","t10100","t10200","t10300","t10400","t10500","t10600","t10700","t10800","t10900","t11000","t11100","t11200","t11300","t11400","t11500","t11600","t11700","t11800","t11900","t12000","t12100","t12200","t12300","t12400","t12500","t12600","t12700","t12800","t12900","t13000","t13100","t13200","t13300","t13400","t13500","t13600","t13700","t13800","t13900","t14000","t14100","t14200","t14300","t14400","t14500","t14600","t14700","t14800","t14900","t15000","t15100","t15200","t15300","t15400","t15500","t15600","t15700","t15800","t15900","t16000","t16100","t16200","t16300","t16400","t16500","t16600","t16700","t16800","t16900","t17000","t17100","t17200","t17300","t17400","t17500","t17600","t17700","t17800","t17900","t18000","t18100","t18200","t18300","t18400","t18500","t18600","t18700","t18800","t18900","t19000","t19100","t19200","t19300","t19400","t19500","t19600","t19700","t19800","t19900","t20000","t20100","t20200","t20300","t20400","t20500","t20600","t20700","t20800","t20900","t21000","t21100","t21200","t21300","t21400","t21500","t21600","t21700","t21800","t21900","t22000"
"604","I28",604,209350.0328,0.681152492,-45,-40,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","I29",605,209350.0328,0.681152492,-40,-35,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","I30",606,209350.0328,0.681152492,-35,-30,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","I31",607,209350.0328,0.681152492,-30,-25,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","I32",608,209350.0328,0.681152492,-25,-20,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","I33",609,209350.0328,0.681152492,-20,-15,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","I34",610,209350.0328,0.681152492,-15,-10,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","I35",611,209350.0328,0.681152492,-10,-5,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6482296314928,1.13298886285527,0.617748094217747,0.102507325580222,-0.400573023368282,-0.851811587899829,-1.30305015243138,-1.75428871696292,-1.6717348747555,-0.962555164499342,-0.253375455926302,0.455804254329857,0.571406822874834,0.621056375674123,0.670705928473412,0.615307479555325,0.458980558993017,0.302653638430709,-0.976572437345894,-5.14325348367354,-9.30993453168431,-12.7589727355478,-13.5083069136395,-14.2576410900481,-14.7369951819009,-14.5553635424739,-14.3737319047299,-14.4798212930897,-14.8623485316101,-15.2448757684474,-15.1188865983365,-14.9169122170441,-13.9785177413865,-11.7862187854597,-9.59391982953295,-4.26346664134336,1.09868507444485,3.23544406810327,4.17924958723335,5.5494184724326,7.21587376379103,6.34177047381794,3.55110544746428,3.0791457252328,3.9114577352025,5.18465853816631,6.47959701064429,7.09915032831836,6.65699443726138,5.01759199174954,4.13120634173784,3.3014993771406,2.56977077400028,2.82871228873671,1.1534448988836,-6.96025915086581,-15.2333999510224,-16.6476365728429,-17.3899167721043,-17.0410673781399,-17.0183511848263,-17.5130779390063,-17.3592313261217,-17.4153353153147,-17.3704521138616,-16.6831781814465,-17.1519418206735,-17.5085542514637,-17.1285036362717,-17.5061455049924,-17.2975169262275,-17.4826601090789,-17.259760458143,-16.8795421705521,-17.3143481246685,-16.6956878552356,-17.3143481246685,-17.078711346494,-16.7780983107804,-16.2857748834259,-15.9857577764906,-12.3188484256856,-7.33862627761048,2.20984206861762,-5.11774039457209,-10.2278331924592,-11.5180172216639,-13.5660669463277,-9.66985264351067,-10.4939445755597,-10.3895121917565,-10.4017038047056,-10.5227321019437,-8.05718898041499,-5.16309719565323,-6.44887446196784,-11.0785943587293,-9.30550286366983,-10.1160751153736,-0.158133434971543,-5.68586013320187,-7.70982169297485,-3.99644089328883,-0.117027735124893,-0.819773650769052,-0.506251326537358,0.222959167736682,-3.54402334033513,-6.89599070244729,-4.73418539763066,-7.34186304667092,0.659600107917591,1.93795347932255,-0.213001874500081,-0.577568600073229,1.81577829580707,0.0792260769557309,-5.75210375641984
"612","I36",612,209350.0328,0.681152492,-5,0,45,50,0,0,-7.41758486979434,-4.29743113804001,0.00408422326818533,-0.649842407447703,-1.30376903648047,-1.38881864918761,-1.36518808587067,-1.34155752423685,-1.31792696260304,-1.29429640096922,-1.13632624881999,-0.934052617234865,-0.731778983966618,-0.529505350698371,-0.327231719113244,-0.0330774336296154,0.307508186939784,0.648093805826064,0.988679424712344,2.16709977540872,3.39541026237178,4.62372075101795,4.93068909746518,4.52859410119603,4.12649910324376,3.58610895423813,2.4424849940032,1.29886103545139,0.155237075216453,-0.577353345876367,-1.21214648227758,-1.84693962036192,-1.96596340433857,-1.39877715931986,-0.831590914301137,-0.2941386089054,-0.316911456032901,-0.339684304843523,-0.362457153654144,-0.225576824726146,-0.0106644324754239,-0.18162947325182,0.793086137866461,4.54907158353742,5.63901292613254,4.97809296276055,4.31717300107169,3.65625303938283,3.87741876213587,4.36340516585383,4.84939156788867,4.88277400808084,4.72365784151032,4.56454167325668,3.33351710673453,1.48369368269156,-0.366129739668296,-0.274082525913143,1.30453796978125,2.88315846715876,2.80637880489644,1.06623394317418,-0.673910918548075,-1.93567207096618,-2.56664997694646,-3.19762788124361,-2.96225799538277,-1.21119633082943,0.539865332040794,2.29092699659414,4.04198865946436,4.23116273256546,3.93330980973873,3.63545688522888,3.51511819080394,3.47279172245124,3.43046525409854,3.41959723144678,3.42743572085203,3.4352742119404,3.45363962124669,3.4802896207742,3.50693961861859,3.37856187422777,3.09011483101304,2.80166778948143,2.7036394696613,2.86386991037909,3.02410034941376,3.18433079013156,3.34456122916623,3.50479166988402,3.66502210891869,3.82525254963648,3.98548298867115,4.14571342938894,4.30594386842361,4.4661743091414,4.62640474817607,4.78663518721075,-0.790810778642812,-6.58376191809123,-9.72986874855225,-9.99474071586195,-10.2596126848548,-10.388731437905,-9.83284636811308,-9.27696129832113,-8.72107622852917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","I37",613,209350.0328,0.681152492,0,5,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","I38",614,209350.0328,0.681152492,5,10,45,50,0,-1.50395325834791,-2.49853628438621,-2.30179353335003,-2.41081957550607,-1.91924158366184,-2.11857185301314,-2.04864049690163,-2.10741531797744,-2.15807950945459,-2.0888037431125,-2.07145367540192,-2.12912496973983,-2.36330239877013,-2.32203694551784,-2.38841521974075,-2.31888830340842,-2.39864277488478,-2.38900335303229,-2.59968945961051,-2.46127451000617,-2.26392947547234,-2.23697928119701,-2.30084800362661,-1.95908595829821,-2.13502012673053,-2.08363265282745,-2.06539175232796,-2.24998568715558,-2.31616729154343,-2.23966418402048,-2.22468690075524,-2.05704730433422,-2.13419020936288,-1.92699233557579,-1.94610263405132,-2.10134975599783,-1.91588605789694,-1.86807391476232,-1.81454767079205,-1.79188377233988,-1.96373573929603,-2.04657879640234,-2.04764842784809,-1.88670899977103,-1.91117480430528,-1.81483299780738,-1.52549705075765,-1.53449379012548,-1.43053035174198,-1.65087012783215,-1.66837158905751,-1.62703062465732,-1.37858555925192,-1.35622861187924,-1.56967411112578,-1.68142890645032,-1.4273729253345,-1.51836543942824,-1.33163468809282,-1.37429366889427,-0.946447929624178,-0.807664454322727,-0.614981772625995,-0.673782869469078,-0.801211602185523,-0.556291780971992,-0.452212118878646,-0.468628747870513,-0.315371005044138,-0.426099676614624,-0.168571582952607,0.121057562870049,0.165920052011348,0.275577942950522,0.322921258902648,0.317966471622753,0.525225237483283,0.412267257380296,0.518605830826516,0.667108495218722,0.672404734999722,0.403025086767038,0.293725841386036,0.442741745301276,0.39987800510685,0.371688085271036,0.489787701334445,0.426492329173259,0.367510061294581,0.402718055118161,0.287040833530921,0.218069283668393,0.214183276657494,0.190158467595575,0.0522559482428713,-0.062696789164582,0.00810531576059257,0.198493566979332,0.266672157200867,0.242892574045604,0.0143572161723284,-0.212170434392427,-0.215483118693405,-0.0569280717292553,-0.111339984594518,-0.128743348723647,-0.0858564755539253,-0.657988847862562,-0.50702297898309,-0.854345964436181,-0.17558412153829,0.22400019652807,0.383433899308699,0.386787791884094,-0.449574678260168,-0.532194449511452,-0.813521634948249,-3.78507602134064,-10.1309836234848,-8.91365703287163,-8.72645990591222,-5.45985446082852,-5.3134967154892,-4.75471927098845,-4.01527359607384,-3.10289794248362,-2.41560063084979,-2.08045843280117,-1.99727595527557,-2.03179846348116,-2.16042737503378,-2.04650517019113,-1.46361076010076,-0.973617885512013,-0.495200070041956,-0.0689043033083365,0.357391463425282,0.783687230158902,-0.614495761967801,-1.6981651109471,-1.96763684119421,-1.69668942053669,-1.42574200156228,-1.15479458090475,-0.883847160247226,-0.957807674194191,-2.88176882955564,-3.87660784677682,-2.7987528346183,-3.33008956277224,-5.59809532502718,-3.576201861734,-3.90188404517581,-5.87165100413297,-3.65220934059113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","I39",615,209350.0328,0.681152492,10,15,45,50,0,-0.622465788730903,-0.871282785335223,-1.62501142728811,-1.14784832486606,-0.777970333625194,-0.915670954164908,-1.00138034214811,-1.19820103343597,-1.19548519740812,-1.077753620069,-0.783635699195197,-0.547903007023543,-0.506098493836233,-0.616642281189633,-0.751773378727202,-0.673627846413938,-0.578223629607049,-0.413826749702511,-0.286078509654648,-0.368036283547159,-0.716619323717725,-0.958639404089819,-0.800244786485797,-0.648581126515774,-0.659739133142479,-0.580036535566983,-0.496043101504634,-0.378537118688643,-0.254492036820948,-0.199966526572184,-0.126711510215104,0.00259268126003657,-0.0498064071186637,-0.181707007690385,-0.273449055307128,-0.348301759523386,-0.164037079687133,-0.365887842305221,-0.264771898422884,-0.350195179765624,-0.0259567227158047,-0.0169138942929022,0.102781566130526,0.254014057624128,0.0105138397099164,-0.134842868203072,0.0382955465760554,0.226320679437766,0.169218892625156,-0.0379255209243143,-0.133337953456906,-0.276127789349476,-0.432272764194445,-0.301376404784856,-0.102099262636426,-0.321884912371462,-0.271648510597549,-0.484058670411212,-0.410705270355404,-0.456559026569285,-0.175487808649956,-0.222226622959107,-0.278232980700481,-0.113629499578706,-0.139715807175633,-0.11911304556632,-0.124803896416294,0.0353604009444673,-0.153817091826506,-0.54321762773478,-0.357118710874458,-0.59926339062559,-0.956866397654352,-0.992264426997452,-0.807703448658231,-1.026430488418,-1.23364432425321,-1.00937621803056,-0.656501241853084,-0.589878449738906,-0.632492171860341,-0.293431742304269,-0.287602375614099,0.0992512077872589,0.0687300074887086,-0.00292986292507339,-0.0178733748317147,0.366595153234553,0.467550516063082,0.46695472632491,0.338702138537316,0.458984436608335,0.356381608438795,-0.0913154960339295,-0.15019375416761,-0.447436437270494,-0.912480778501605,-0.403004641512995,-0.117528871476744,-0.511933826428195,0.280643305850336,0.235045082020614,0.405532801499416,0.636733426732981,1.57310155061857,0.857752008897154,0.644222718219812,-0.172672524396709,-1.37227036486509,-2.34065407255154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","I40",616,209350.0328,0.681152492,15,20,45,50,0,0,3.9693326318457,5.526948042205,3.38413863837006,3.91778048687402,3.63129570267319,4.09203202235666,2.69437948051431,1.67081596837059,2.44166847367087,3.40285965291155,4.31559345284796,5.87621203076448,3.39633923231432,3.48288540100164,3.54947764723493,3.06607452168691,2.99147993187239,2.8729073851905,2.7833021187173,2.66140142201103,2.93803808016007,2.36640492594721,1.93168307046819,1.91325388931236,1.81827616000366,1.711354978893,1.7316487038804,1.61611582065661,1.49737156965894,2.8265332060107,3.80768765010529,4.49707634812462,3.92718609803678,3.46211737534827,2.89908324110635,2.1594464796613,1.34738505373942,1.66916862423846,1.23560327886064,0.767882924317275,0.504241545711728,0.566142423581666,0.254850150707356,0.457797740207347,0.603672198908706,0.443857027937354,0.164482941105533,0.0781696555886568,0.0151253061876008,-0.652950360253533,-0.858175858590889,-0.130134574950944,-0.202175194155347,-0.182366477468473,-1.12314990824892,-1.06802172150829,-0.327188360830426,0.171692187572171,-0.329385087101426,-1.16738583978152,-2.21154324903841,-2.2507941805982,-1.50170076802973,-1.30792897347478,-1.25472731234823,-1.57743371135381,-1.75088638060817,-1.06829390568004,-0.487161309051193,-0.223491985597528,-0.287004649091239,-0.839657649594659,-1.41228742575689,-2.00256147415149,-1.02664375433925,0.661510721308073,0.717804200173091,0.479527549877989,-0.181823704686687,0.315594055891859,2.05186128945632,0.766455841690323,-0.297248201660149,-0.196149342361541,0.161347504055157,0.936112830454324,2.82114864264098,3.46678841381049,3.46451488890763,2.89264229363699,2.71360893173538,3.83739559456829,3.98568711246008,2.31451893863722,1.19543830532109,1.6766582063958,2.13974106208503,0.170008899552051,-1.79972326298093,-2.94762375818346,-3.46623803959253,-3.98485232035822,-4.16132428006364,-4.28698769089633,-4.39423790964573,-4.15672198522008,-8.31163785275435,-6.49444317288671,1.15422148196407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","I41",617,209350.0328,0.681152492,20,25,45,50,0,0,0,0,-7.72264068884584,-10.4962438586488,-2.03383398783539,-2.35956154113974,-2.62961282453198,-2.64721299042008,-2.32510862387329,-2.40951643039325,-2.27084280864754,-2.1140920632228,-2.12797781932883,-2.1511236559278,-2.16872789049829,-1.90310801278573,-1.6743732082461,-1.63151777086832,-1.08046322146761,-0.553632556376102,-0.944572427812855,-0.665195746697445,-0.330617439001871,-0.631124678777289,-1.07801982776646,-0.622545608230271,-0.796579579436568,-0.631938707045077,-0.877576047327094,-0.369776751379014,-0.232559906049683,0.205177038033683,0.493830988244085,0.320413717656961,0.0107572170302164,-0.126515591854912,0.0960393141221792,0.264791142822663,0.206494983852375,-1.08380911574972,-0.75268563316067,-0.19858373809219,0.0220049484228556,-0.148333675775803,-0.969222056439038,-1.40879514112617,-1.62935715596966,-2.1694874957791,-1.42773186397122,-0.746922264038145,0.87374550836047,1.46927368233291,1.24271091316151,0.956419495640922,0.783440051511501,0.746781780875808,0.630944787269584,0.241585007557287,0.457981038471333,-0.0461046102282739,0.811971445999084,0.540568826614186,0.468062537696653,0.668423029150867,0.56184430139699,0.765802254792477,0.997702264951749,0.938906234791687,0.95154536298752,0.655273954001195,0.441364047052714,0.657147755130677,0.838221634018096,0.963300217629525,0.978318121661293,0.56862050032849,0.981836880799406,1.56657690968641,2.00871613666528,1.54661908563176,1.70912337119796,1.48317661234292,1.02109874818093,1.55821569920143,1.16785180799703,1.31658546435841,0.359491310864304,0.934663898135881,0.256431480222894,-0.481104427455677,0.278280252326372,0.243818910865616,-0.213656781429849,-1.20816530175486,-0.375951797455918,0.0721540842056657,0.781548318342335,1.90370687290506,1.61660707344036,0.55658406261713,0.608969955591367,0.113227139845893,-0.324002483368584,-1.36285207267441,-1.71072267666196,-2.229388481914,-2.69260924867637,1.23192701715787,0.373720176361246,-0.97674598104836,-1.72085831885452,-1.73937249133694,-1.02096419155192,-0.404769083650697,-0.99303666750227,-1.53999663944948,-3.18414406753639,-3.50148694399907,-3.36432558214133,-5.07946131079853,-8.04903547325036,-3.81276308675042,-4.03990795810004,-4.71338999583128,-7.32745134142138,-5.8411328888759,-3.4268377319351,-5.06500425076357,-7.30621279941384,-9.54867235550128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","I42",618,209350.0328,0.681152492,25,30,45,50,0,0,0,0,0,-3.14127186505134,-3.57444006445279,-4.54354114290942,-6.39377142751231,-8.07778320899812,-8.17650134370452,-8.1006336445842,-6.76832034471392,-2.89524218875961,-6.92056888075078,-17.4031558056804,-10.9897928749646,-3.45771955087616,-2.67462833912289,-4.22353202262184,-5.77243570612078,-5.09259741679188,-4.01821723248143,-3.04285744090522,-2.20599318758164,-2.88859238591305,-5.15901535904898,-5.69504176907391,-5.08344985063172,-4.47185793218953,-4.25321796134999,-4.9896601651774,-5.72610237068793,-6.46254457451535,-7.19898678002588,-7.38287008034919,-6.63073765155809,-5.878605222767,-5.12647279565903,-4.37434036686794,-3.62220793807684,-2.87007551096887,-3.06277605340109,-3.28359488683738,-3.50441372027366,-3.72523255370995,-3.94605138882936,-4.16687022226565,-4.38768905570193,-4.60850788913822,-4.82932672257451,-5.05014555769392,-5.28823440247828,-5.61801229816433,-5.94779019216725,-6.2775680878533,-6.60734598353935,-6.9371238792254,-7.26690177322832,-7.59667966891437,-7.92645756460042,-7.62759179411135,-7.21481870011676,-6.80204560780529,-6.38927251549382,-5.97649942149923,-5.56372632918776,-5.20233981311581,-5.20264209639045,-5.20294438134821,-5.20324666462285,-5.20354894789749,-5.20385123285525,-5.2041535161299,-5.20445579940454,-5.05905731539768,-4.2028001182017,-3.34654292100572,-2.49028572380973,-1.63402852661375,-0.77777132941777,0.0784858677782116,0.934743066657313,1.7910002638533,2.64725746104928,3.21368123763054,2.52250959855593,1.83133795948132,1.14016632208983,0.448994683015223,-0.242176954376266,-0.77290193747479,-0.971149903214228,-1.16939786895367,-1.3676458346931,-1.56589380043254,-1.62652604683858,-1.66516403884267,-1.70380203084677,-1.74244002453399,-1.78107801653809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
